model,date,actual_change,predicted_change,actual_direction,predicted_direction,mae_bp,error_bp,actual_label,predicted_label
linear_regression,2021-05-24,-0.019999999999999796,-0.017148191363565237,0,0,0.28518086364345585,0.28518086364345585,fall,fall
linear_regression,2021-05-25,-0.050000000000000044,0.0029449718373410656,0,1,5.29449718373411,5.29449718373411,fall,flat
linear_regression,2021-05-26,0.020000000000000018,0.012634133840502961,2,2,0.7365866159497056,-0.7365866159497056,rise,rise
linear_regression,2021-05-27,0.030000000000000027,0.022812677327573548,2,2,0.7187322672426478,-0.7187322672426478,rise,rise
linear_regression,2021-05-28,-0.030000000000000027,-0.00786383182267912,0,1,2.2136168177320905,2.2136168177320905,fall,flat
linear_regression,2021-06-01,0.040000000000000036,-0.010833510708565839,2,0,5.083351070856587,-5.083351070856587,rise,fall
linear_regression,2021-06-02,-0.030000000000000027,-0.0011539028479535382,0,1,2.8846097152046486,2.8846097152046486,fall,flat
linear_regression,2021-06-03,0.039999999999999813,0.015528743526253361,2,2,2.447125647374645,-2.447125647374645,rise,rise
linear_regression,2021-06-04,-0.06999999999999984,0.023490419332986356,0,2,9.34904193329862,9.34904193329862,fall,rise
linear_regression,2021-06-07,0.010000000000000009,-0.011162564468065597,2,0,2.1162564468065606,-2.1162564468065606,rise,fall
linear_regression,2021-06-08,-0.040000000000000036,0.03270417456167979,0,2,7.270417456167983,7.270417456167983,fall,rise
linear_regression,2021-06-09,-0.030000000000000027,0.019293530930168782,0,2,4.92935309301688,4.92935309301688,fall,rise
linear_regression,2021-06-10,-0.050000000000000044,0.0013513352886064308,0,1,5.1351335288606474,5.1351335288606474,fall,flat
linear_regression,2021-06-11,0.020000000000000018,0.015350732572245226,2,2,0.4649267427754792,-0.4649267427754792,rise,rise
linear_regression,2021-06-14,0.040000000000000036,0.013785993917185296,2,2,2.621400608281474,-2.621400608281474,rise,rise
linear_regression,2021-06-15,0.0,-0.013987383007454822,1,0,1.3987383007454823,-1.3987383007454823,flat,fall
linear_regression,2021-06-16,0.06000000000000005,-0.010605433227270951,2,0,7.0605433227271,-7.0605433227271,rise,fall
linear_regression,2021-06-17,-0.050000000000000044,0.010865527077100921,0,2,6.086552707710097,6.086552707710097,fall,rise
linear_regression,2021-06-18,-0.07000000000000006,0.00858503957328381,0,1,7.858503957328387,7.858503957328387,fall,flat
linear_regression,2021-06-21,0.050000000000000044,0.007661049067394992,2,1,4.233895093260505,-4.233895093260505,rise,flat
linear_regression,2021-06-22,-0.020000000000000018,0.0018412721822947857,0,1,2.1841272182294804,2.1841272182294804,fall,flat
linear_regression,2021-06-23,0.020000000000000018,-0.01386871347527836,2,0,3.3868713475278382,-3.3868713475278382,rise,fall
linear_regression,2021-06-24,-0.010000000000000009,0.02357909832310886,0,2,3.3579098323108867,3.3579098323108867,fall,rise
linear_regression,2021-06-25,0.050000000000000044,0.013044252789891178,2,2,3.6955747210108867,-3.6955747210108867,rise,rise
linear_regression,2021-06-28,-0.050000000000000044,-0.007096009601781845,0,1,4.2903990398218195,4.2903990398218195,fall,flat
linear_regression,2021-06-29,0.0,-0.004982252540056287,1,1,0.4982252540056287,-0.4982252540056287,flat,flat
linear_regression,2021-06-30,-0.040000000000000036,-0.004696170350024544,0,1,3.5303829649975493,3.5303829649975493,fall,flat
linear_regression,2021-07-01,0.030000000000000027,0.006634197537159242,2,1,2.3365802462840786,-2.3365802462840786,rise,flat
linear_regression,2021-07-02,-0.040000000000000036,0.005699103673129773,0,1,4.569910367312981,4.569910367312981,fall,flat
linear_regression,2021-07-06,-0.06999999999999984,-0.01809198693592946,0,0,5.190801306407038,5.190801306407038,fall,fall
linear_regression,2021-07-07,-0.040000000000000036,0.02975351630328232,0,2,6.975351630328236,6.975351630328236,fall,rise
linear_regression,2021-07-08,-0.030000000000000027,-0.008879353296978771,0,1,2.1120646703021255,2.1120646703021255,fall,flat
linear_regression,2021-07-09,0.07000000000000006,0.032869643026779555,2,2,3.713035697322051,-3.713035697322051,rise,rise
linear_regression,2021-07-12,0.009999999999999787,0.006794518754866563,1,1,0.32054812451332243,-0.32054812451332243,flat,flat
linear_regression,2021-07-13,0.040000000000000036,0.016350470530841998,2,2,2.3649529469158037,-2.3649529469158037,rise,rise
linear_regression,2021-07-14,-0.04999999999999982,-0.0011466406002046368,0,1,4.885335939979518,4.885335939979518,fall,flat
linear_regression,2021-07-15,-0.06000000000000005,-0.013717903657490031,0,0,4.628209634251002,4.628209634251002,fall,fall
linear_regression,2021-07-16,0.0,0.009676541127444725,1,1,0.9676541127444725,0.9676541127444725,flat,flat
linear_regression,2021-07-19,-0.1200000000000001,-0.00029528430774476266,0,1,11.970471569225534,11.970471569225534,fall,flat
linear_regression,2021-07-20,0.040000000000000036,-0.004821427202545435,2,1,4.482142720254547,-4.482142720254547,rise,flat
linear_regression,2021-07-21,0.07000000000000006,0.0009951370006719045,2,1,6.900486299932816,-6.900486299932816,rise,flat
linear_regression,2021-07-22,-0.030000000000000027,0.010930435536638456,0,2,4.093043553663849,4.093043553663849,fall,rise
linear_regression,2021-07-23,0.030000000000000027,-0.00039314981952850905,2,1,3.0393149819528538,-3.0393149819528538,rise,flat
linear_regression,2021-07-26,-0.010000000000000009,0.01665824997191167,0,2,2.6658249971911676,2.6658249971911676,fall,rise
linear_regression,2021-07-27,-0.040000000000000036,0.0008628539449139459,0,1,4.086285394491399,4.086285394491399,fall,flat
linear_regression,2021-07-28,0.010000000000000009,0.004321183080742174,2,1,0.5678816919257834,-0.5678816919257834,rise,flat
linear_regression,2021-07-29,0.020000000000000018,0.007523517467938379,2,1,1.247648253206164,-1.247648253206164,rise,flat
linear_regression,2021-07-30,-0.040000000000000036,-0.006505433386554749,0,1,3.3494566613445285,3.3494566613445285,fall,flat
linear_regression,2021-08-02,-0.040000000000000036,-0.007163525159045618,0,1,3.2836474840954413,3.2836474840954413,fall,flat
linear_regression,2021-08-03,-0.010000000000000009,0.01986300704672322,0,2,2.986300704672323,2.986300704672323,fall,rise
linear_regression,2021-08-04,0.0,-0.0038374644800732464,1,1,0.38374644800732466,-0.38374644800732466,flat,flat
linear_regression,2021-08-05,0.040000000000000036,0.018607179217562338,2,2,2.13928207824377,-2.13928207824377,rise,rise
linear_regression,2021-08-06,0.08000000000000007,0.014655130522646723,2,2,6.534486947735335,-6.534486947735335,rise,rise
linear_regression,2021-08-09,0.020000000000000018,-0.0026531913928378595,2,1,2.2653191392837875,-2.2653191392837875,rise,flat
linear_regression,2021-08-10,0.030000000000000027,0.010057961292392288,2,2,1.9942038707607739,-1.9942038707607739,rise,rise
linear_regression,2021-08-11,-0.010000000000000009,-0.0048103430158597926,0,1,0.5189656984140216,0.5189656984140216,fall,flat
linear_regression,2021-08-12,0.010000000000000009,0.013243029069267363,2,2,0.32430290692673536,0.32430290692673536,rise,rise
linear_regression,2021-08-13,-0.07000000000000006,0.00011728369455776388,0,1,7.011728369455783,7.011728369455783,fall,flat
linear_regression,2021-08-16,-0.030000000000000027,-0.03079776451256846,0,0,0.0797764512568435,-0.0797764512568435,fall,fall
linear_regression,2021-08-17,0.0,0.010968785670440448,1,2,1.0968785670440448,1.0968785670440448,flat,rise
linear_regression,2021-08-18,0.010000000000000009,0.02525749061681487,2,2,1.5257490616814862,1.5257490616814862,rise,rise
linear_regression,2021-08-19,-0.030000000000000027,0.025970300534985453,0,2,5.597030053498548,5.597030053498548,fall,rise
linear_regression,2021-08-20,0.020000000000000018,0.0022510231821541177,2,1,1.7748976817845903,-1.7748976817845903,rise,flat
linear_regression,2021-08-23,-0.010000000000000009,0.025303563652475557,0,2,3.530356365247557,3.530356365247557,fall,rise
linear_regression,2021-08-24,0.040000000000000036,0.020289242259632558,2,2,1.9710757740367477,-1.9710757740367477,rise,rise
linear_regression,2021-08-25,0.06000000000000005,-0.0016131975025593104,2,1,6.161319750255936,-6.161319750255936,rise,flat
linear_regression,2021-08-26,-0.010000000000000009,0.006784949811272933,0,1,1.6784949811272942,1.6784949811272942,fall,flat
linear_regression,2021-08-27,-0.030000000000000027,0.003961849311496722,0,1,3.3961849311496746,3.3961849311496746,fall,flat
linear_regression,2021-08-30,-0.020000000000000018,0.00407334624582944,0,1,2.4073346245829454,2.4073346245829454,fall,flat
linear_regression,2021-08-31,0.010000000000000009,-0.0045327284268568205,2,1,1.453272842685683,-1.453272842685683,rise,flat
linear_regression,2021-09-01,0.010000000000000009,0.01948505597700472,2,2,0.9485055977004713,0.9485055977004713,rise,rise
linear_regression,2021-09-02,-0.020000000000000018,0.0019806620430363213,0,1,2.198066204303634,2.198066204303634,fall,flat
linear_regression,2021-09-03,0.040000000000000036,0.0002665340965975116,2,1,3.973346590340252,-3.973346590340252,rise,flat
linear_regression,2021-09-07,0.04999999999999982,-0.010681903787963621,2,0,6.068190378796344,-6.068190378796344,rise,fall
linear_regression,2021-09-08,-0.029999999999999805,0.012074772791479511,0,2,4.207477279147931,4.207477279147931,fall,rise
linear_regression,2021-09-09,-0.050000000000000044,0.0007061441530192695,0,1,5.0706144153019315,5.0706144153019315,fall,flat
linear_regression,2021-09-10,0.050000000000000044,0.008912363002912756,2,1,4.108763699708728,-4.108763699708728,rise,flat
linear_regression,2021-09-13,-0.020000000000000018,-0.00930072235991108,0,1,1.0699277640088938,1.0699277640088938,fall,flat
linear_regression,2021-09-14,-0.050000000000000044,-0.003573976250451631,0,1,4.6426023749548415,4.6426023749548415,fall,flat
linear_regression,2021-09-15,0.030000000000000027,-0.014141225767230346,2,0,4.414122576723037,-4.414122576723037,rise,fall
linear_regression,2021-09-16,0.030000000000000027,0.01839109157768883,2,2,1.1608908422311197,-1.1608908422311197,rise,rise
linear_regression,2021-09-17,0.030000000000000027,0.0205629342387865,2,2,0.9437065761213528,-0.9437065761213528,rise,rise
linear_regression,2021-09-20,-0.06000000000000005,0.011415866833005042,0,2,7.141586683300509,7.141586683300509,fall,rise
linear_regression,2021-09-21,0.020000000000000018,0.012276555012121064,2,2,0.7723444987878954,-0.7723444987878954,rise,rise
linear_regression,2021-09-22,-0.010000000000000009,0.012461400642143034,0,2,2.246140064214304,2.246140064214304,fall,rise
linear_regression,2021-09-23,0.08999999999999986,0.0019252852411474532,2,1,8.80747147588524,-8.80747147588524,rise,flat
linear_regression,2021-09-24,0.06000000000000005,-0.0011139812867631002,2,1,6.111398128676315,-6.111398128676315,rise,flat
linear_regression,2021-09-27,0.010000000000000009,0.0037956652001718185,2,1,0.6204334799828191,-0.6204334799828191,rise,flat
linear_regression,2021-09-28,0.06000000000000005,-0.0014295362309685608,2,1,6.1429536230968615,-6.1429536230968615,rise,flat
linear_regression,2021-09-29,0.010000000000000009,-0.016780336579103054,2,0,2.6780336579103063,-2.6780336579103063,rise,fall
linear_regression,2021-09-30,-0.030000000000000027,-0.002212113185413337,0,1,2.778788681458669,2.778788681458669,fall,flat
linear_regression,2021-10-01,-0.040000000000000036,-0.01887506097086521,0,0,2.1124939029134824,2.1124939029134824,fall,fall
linear_regression,2021-10-04,0.010000000000000009,-0.001681696982249226,2,1,1.1681696982249234,-1.1681696982249234,rise,flat
linear_regression,2021-10-05,0.050000000000000044,-0.0020037609013403897,2,1,5.200376090134044,-5.200376090134044,rise,flat
linear_regression,2021-10-06,-0.010000000000000009,-0.02010344303794524,0,0,1.010344303794523,-1.010344303794523,fall,fall
linear_regression,2021-10-07,0.050000000000000044,0.005040424477051592,2,1,4.495957552294845,-4.495957552294845,rise,flat
linear_regression,2021-10-08,0.030000000000000027,-0.014201781566998594,2,0,4.420178156699863,-4.420178156699863,rise,fall
linear_regression,2021-10-12,-0.020000000000000018,-0.0010194241680910945,0,1,1.8980575831908924,1.8980575831908924,fall,flat
linear_regression,2021-10-13,-0.030000000000000027,-0.0036591050571173835,0,1,2.6340894942882644,2.6340894942882644,fall,flat
linear_regression,2021-10-14,-0.040000000000000036,-0.0013910617030459555,0,1,3.8608938296954083,3.8608938296954083,fall,flat
linear_regression,2021-10-15,0.07000000000000006,0.01583011009848122,2,2,5.416988990151885,-5.416988990151885,rise,rise
linear_regression,2021-10-18,0.0,0.008948576565625444,1,1,0.8948576565625443,0.8948576565625443,flat,flat
linear_regression,2021-10-19,0.05999999999999983,0.004823472425910861,2,1,5.517652757408897,-5.517652757408897,rise,flat
linear_regression,2021-10-20,0.0,0.010980820394140325,1,2,1.0980820394140325,1.0980820394140325,flat,rise
linear_regression,2021-10-21,0.030000000000000027,0.0030060503856471537,2,1,2.6993949614352872,-2.6993949614352872,rise,flat
linear_regression,2021-10-22,-0.020000000000000018,0.019418036426322338,0,2,3.9418036426322356,3.9418036426322356,fall,rise
linear_regression,2021-10-25,-0.020000000000000018,-0.02428219109876048,0,0,0.4282191098760463,-0.4282191098760463,fall,fall
linear_regression,2021-10-26,-0.010000000000000009,0.009464196288458874,0,1,1.9464196288458884,1.9464196288458884,fall,flat
linear_regression,2021-10-27,-0.08999999999999986,-0.011761794494198705,0,0,7.823820550580115,7.823820550580115,fall,fall
linear_regression,2021-10-28,0.030000000000000027,0.010367429685815128,2,2,1.9632570314184898,-1.9632570314184898,rise,rise
linear_regression,2021-10-29,-0.020000000000000018,-0.003149622008175557,0,1,1.6850377991824463,1.6850377991824463,fall,flat
linear_regression,2021-11-01,0.030000000000000027,-0.018361449194048755,2,0,4.836144919404878,-4.836144919404878,rise,fall
linear_regression,2021-11-02,-0.020000000000000018,0.0020096165175557913,0,1,2.200961651755581,2.200961651755581,fall,flat
linear_regression,2021-11-03,0.040000000000000036,0.013666412397087931,2,2,2.6333587602912103,-2.6333587602912103,rise,rise
linear_regression,2021-11-04,-0.07000000000000006,0.019861544082721824,0,2,8.986154408272188,8.986154408272188,fall,rise
linear_regression,2021-11-05,-0.08000000000000007,-0.014446838362809581,0,0,6.555316163719049,6.555316163719049,fall,fall
linear_regression,2021-11-08,0.06000000000000005,0.0011375600103738477,2,1,5.8862439989626205,-5.8862439989626205,rise,flat
linear_regression,2021-11-09,-0.050000000000000044,-0.0005673045785891304,0,1,4.943269542141091,4.943269542141091,fall,flat
linear_regression,2021-11-10,0.10000000000000009,-0.020988161322293926,2,0,12.0988161322294,-12.0988161322294,rise,fall
linear_regression,2021-11-12,0.020000000000000018,-0.00886972680253585,2,1,2.886972680253587,-2.886972680253587,rise,flat
linear_regression,2021-11-15,0.04999999999999982,-0.0027372661344064425,2,1,5.273726613440626,-5.273726613440626,rise,flat
linear_regression,2021-11-16,0.0,-0.002199640983069405,1,1,0.2199640983069405,-0.2199640983069405,flat,flat
linear_regression,2021-11-17,-0.029999999999999805,-0.012446409178596542,0,0,1.7553590821403262,1.7553590821403262,fall,fall
linear_regression,2021-11-18,-0.010000000000000009,0.003073451734519177,0,1,1.3073451734519186,1.3073451734519186,fall,flat
linear_regression,2021-11-19,-0.050000000000000044,0.02072693392089271,0,2,7.072693392089276,7.072693392089276,fall,rise
linear_regression,2021-11-22,0.08999999999999986,-0.00328081145209005,2,1,9.32808114520899,-9.32808114520899,rise,flat
linear_regression,2021-11-23,0.040000000000000036,0.018892125419070278,2,2,2.1107874580929757,-2.1107874580929757,rise,rise
linear_regression,2021-11-24,-0.030000000000000027,-0.020848123161503505,0,0,0.9151876838496522,0.9151876838496522,fall,fall
linear_regression,2021-11-26,-0.15999999999999992,0.011089972351266816,0,2,17.108997235126676,17.108997235126676,fall,rise
linear_regression,2021-11-29,0.040000000000000036,0.007305136280031373,2,1,3.269486371996866,-3.269486371996866,rise,flat
linear_regression,2021-11-30,-0.09000000000000008,0.013502507872656758,0,2,10.350250787265685,10.350250787265685,fall,rise
linear_regression,2021-12-01,0.0,0.0066315232510150745,1,1,0.6631523251015075,0.6631523251015075,flat,flat
linear_regression,2021-12-02,0.010000000000000009,-0.007878858608089536,2,1,1.7878858608089545,-1.7878858608089545,rise,flat
linear_regression,2021-12-03,-0.08999999999999986,0.015806618052225833,0,2,10.580661805222569,10.580661805222569,fall,rise
linear_regression,2021-12-06,0.07999999999999985,0.015048308622309884,2,2,6.495169137768997,-6.495169137768997,rise,rise
linear_regression,2021-12-07,0.050000000000000044,0.009602213250982292,2,1,4.0397786749017754,-4.0397786749017754,rise,flat
linear_regression,2021-12-08,0.040000000000000036,0.010052856560080158,2,2,2.994714343991988,-2.994714343991988,rise,rise
linear_regression,2021-12-09,-0.030000000000000027,-0.0069045607346093045,0,1,2.3095439265390723,2.3095439265390723,fall,flat
linear_regression,2021-12-10,-0.010000000000000009,0.0074285516114986,0,1,1.7428551611498608,1.7428551611498608,fall,flat
linear_regression,2021-12-13,-0.06000000000000005,-0.011235170683158222,0,0,4.876482931684183,4.876482931684183,fall,fall
linear_regression,2021-12-14,0.020000000000000018,-0.006997938805225419,2,1,2.699793880522544,-2.699793880522544,rise,flat
linear_regression,2021-12-15,0.030000000000000027,0.009413989126254222,2,1,2.058601087374581,-2.058601087374581,rise,flat
linear_regression,2021-12-16,-0.030000000000000027,-0.01101311130762763,0,0,1.8986888692372397,1.8986888692372397,fall,fall
linear_regression,2021-12-17,-0.030000000000000027,0.006338736340097819,0,1,3.633873634009785,3.633873634009785,fall,flat
linear_regression,2021-12-20,0.020000000000000018,-0.02545714816977541,2,0,4.545714816977544,-4.545714816977544,rise,fall
linear_regression,2021-12-21,0.050000000000000044,-0.015381921844004989,2,0,6.538192184400502,-6.538192184400502,rise,fall
linear_regression,2021-12-22,-0.020000000000000018,0.03934011794214301,0,2,5.934011794214303,5.934011794214303,fall,rise
linear_regression,2021-12-23,0.040000000000000036,0.010138969954240594,2,2,2.986103004575944,-2.986103004575944,rise,rise
linear_regression,2021-12-27,-0.020000000000000018,0.010280460591398245,0,2,3.028046059139826,3.028046059139826,fall,rise
linear_regression,2021-12-28,0.010000000000000009,0.024385353211701107,2,2,1.4385353211701097,1.4385353211701097,rise,rise
linear_regression,2021-12-29,0.06000000000000005,0.025515223706751643,2,2,3.4484776293248407,-3.4484776293248407,rise,rise
linear_regression,2021-12-30,-0.030000000000000027,0.01024359399099904,0,2,4.0243593990999065,4.0243593990999065,fall,rise
linear_regression,2021-12-31,0.0,-0.017204474947480754,1,0,1.7204474947480755,-1.7204474947480755,flat,fall
linear_regression,2022-01-03,0.10999999999999988,0.021132392422209857,2,2,8.886760757779003,-8.886760757779003,rise,rise
linear_regression,2022-01-04,0.030000000000000027,0.01062443675297971,2,2,1.9375563247020315,-1.9375563247020315,rise,rise
linear_regression,2022-01-05,0.050000000000000044,-0.005573508905050543,2,1,5.557350890505059,-5.557350890505059,rise,flat
linear_regression,2022-01-06,0.020000000000000018,0.01811604923989318,2,2,0.18839507601068373,-0.18839507601068373,rise,rise
linear_regression,2022-01-07,0.030000000000000027,0.020152831410353168,2,2,0.9847168589646859,-0.9847168589646859,rise,rise
linear_regression,2022-01-10,0.020000000000000018,0.00366103614890789,2,1,1.633896385109213,-1.633896385109213,rise,flat
linear_regression,2022-01-11,-0.030000000000000027,-0.020808484633199013,0,0,0.9191515366801014,0.9191515366801014,fall,fall
linear_regression,2022-01-12,-0.010000000000000009,-0.004355704928677134,0,1,0.5644295071322876,0.5644295071322876,fall,flat
linear_regression,2022-01-13,-0.040000000000000036,0.018334269588927955,0,2,5.833426958892799,5.833426958892799,fall,rise
linear_regression,2022-01-14,0.08000000000000007,0.015261603915287334,2,2,6.473839608471274,-6.473839608471274,rise,rise
linear_regression,2022-01-18,0.09000000000000008,0.02931045889142837,2,2,6.06895411085717,-6.06895411085717,rise,rise
linear_regression,2022-01-19,-0.040000000000000036,0.04373042479076175,0,2,8.37304247907618,8.37304247907618,fall,rise
linear_regression,2022-01-20,0.0,0.0009636417291346887,1,1,0.09636417291346887,0.09636417291346887,flat,flat
linear_regression,2022-01-21,-0.08000000000000007,0.026540724554935363,0,2,10.654072455493543,10.654072455493543,fall,rise
linear_regression,2022-01-24,0.0,0.013136651002476449,1,2,1.313665100247645,1.313665100247645,flat,rise
linear_regression,2022-01-25,0.030000000000000027,-0.01686596752104686,2,0,4.6865967521046885,-4.6865967521046885,rise,fall
linear_regression,2022-01-26,0.07000000000000006,-0.008547811747056839,2,1,7.85478117470569,-7.85478117470569,rise,flat
linear_regression,2022-01-27,-0.040000000000000036,0.0007535075298394202,0,1,4.075350752983946,4.075350752983946,fall,flat
linear_regression,2022-01-28,-0.030000000000000027,0.042501151501428885,0,2,7.250115150142891,7.250115150142891,fall,rise
linear_regression,2022-01-31,0.010000000000000009,0.008042307379943518,2,1,0.1957692620056491,-0.1957692620056491,rise,flat
linear_regression,2022-02-01,0.020000000000000018,0.007151601922483167,2,1,1.2848398077516852,-1.2848398077516852,rise,flat
linear_regression,2022-02-02,-0.030000000000000027,0.016522342461564397,0,2,4.652234246156442,4.652234246156442,fall,rise
linear_regression,2022-02-03,0.040000000000000036,-0.016310304628893733,2,0,5.631030462889377,-5.631030462889377,rise,fall
linear_regression,2022-02-04,0.10999999999999988,-0.013767063571741293,2,0,12.376706357174116,-12.376706357174116,rise,fall
linear_regression,2022-02-07,-0.010000000000000009,0.009515384317660322,0,1,1.9515384317660331,1.9515384317660331,fall,flat
linear_regression,2022-02-08,0.040000000000000036,-0.019481593842744237,2,0,5.948159384274428,-5.948159384274428,rise,fall
linear_regression,2022-02-09,-0.020000000000000018,0.01805684825081376,0,2,3.8056848250813777,3.8056848250813777,fall,rise
linear_regression,2022-02-10,0.08999999999999986,0.0016547798010950843,2,1,8.834522019890477,-8.834522019890477,rise,flat
linear_regression,2022-02-11,-0.10999999999999988,0.007385674188579942,0,1,11.738567418857981,11.738567418857981,fall,flat
linear_regression,2022-02-14,0.06000000000000005,-0.029744428670873353,2,0,8.97444286708734,-8.97444286708734,rise,fall
linear_regression,2022-02-15,0.06999999999999984,0.008870631062496352,2,1,6.112936893750349,-6.112936893750349,rise,flat
linear_regression,2022-02-16,-0.020000000000000018,0.002898911939040478,0,1,2.2898911939040496,2.2898911939040496,fall,flat
linear_regression,2022-02-17,-0.05999999999999983,0.0296409061003028,0,2,8.964090610030263,8.964090610030263,fall,rise
linear_regression,2022-02-18,-0.050000000000000044,-0.0022747700103826294,0,1,4.772522998961741,4.772522998961741,fall,flat
linear_regression,2022-02-22,0.020000000000000018,0.019369994224942757,2,2,0.06300057750572609,-0.06300057750572609,rise,rise
linear_regression,2022-02-23,0.050000000000000044,0.00036622668697362977,2,1,4.963377331302642,-4.963377331302642,rise,flat
linear_regression,2022-02-24,-0.030000000000000027,0.031248053827275624,0,2,6.124805382727565,6.124805382727565,fall,rise
linear_regression,2022-02-25,0.010000000000000009,0.023664645816793336,2,2,1.3664645816793326,1.3664645816793326,rise,rise
linear_regression,2022-02-28,-0.1399999999999999,-0.021373245321598573,0,0,11.862675467840134,11.862675467840134,fall,fall
linear_regression,2022-03-01,-0.1100000000000001,-0.02493531794339909,0,0,8.5064682056601,8.5064682056601,fall,fall
linear_regression,2022-03-02,0.14000000000000012,-0.0021279343053168115,2,1,14.212793430531695,-14.212793430531695,rise,flat
linear_regression,2022-03-03,0.0,0.03793911640630532,1,2,3.7939116406305318,3.7939116406305318,flat,rise
linear_regression,2022-03-04,-0.1200000000000001,0.009074674953380657,0,1,12.907467495338077,12.907467495338077,fall,flat
linear_regression,2022-03-07,0.040000000000000036,0.013530116871182787,2,2,2.646988312881725,-2.646988312881725,rise,rise
linear_regression,2022-03-08,0.08000000000000007,0.013651718956488368,2,2,6.63482810435117,-6.63482810435117,rise,rise
linear_regression,2022-03-09,0.07999999999999985,-0.034515609894242294,2,0,11.451560989424214,-11.451560989424214,rise,fall
linear_regression,2022-03-10,0.040000000000000036,0.004828096018260777,2,1,3.5171903981739256,-3.5171903981739256,rise,flat
linear_regression,2022-03-11,0.020000000000000018,0.024616695820687335,2,2,0.4616695820687317,0.4616695820687317,rise,rise
linear_regression,2022-03-14,0.14000000000000012,-0.02714836152954046,2,0,16.714836152954057,-16.714836152954057,rise,fall
linear_regression,2022-03-15,0.009999999999999787,-0.006737725028759888,1,1,1.6737725028759673,-1.6737725028759673,flat,flat
linear_regression,2022-03-16,0.040000000000000036,0.02748396548783983,2,2,1.2516034512160206,-1.2516034512160206,rise,rise
linear_regression,2022-03-17,0.010000000000000231,0.01110149797362811,2,2,0.11014979736278796,0.11014979736278796,rise,rise
linear_regression,2022-03-18,-0.06000000000000005,-0.0036172759065685256,0,1,5.638272409343153,5.638272409343153,fall,flat
linear_regression,2022-03-21,0.17999999999999972,0.004390629020406036,2,1,17.560937097959368,-17.560937097959368,rise,flat
linear_regression,2022-03-22,0.06000000000000005,0.019430814160948117,2,2,4.056918583905193,-4.056918583905193,rise,rise
linear_regression,2022-03-23,-0.06000000000000005,-0.0094670495507588,0,1,5.053295044924125,5.053295044924125,fall,flat
linear_regression,2022-03-24,0.020000000000000018,0.035960273943848514,2,2,1.5960273943848495,1.5960273943848495,rise,rise
linear_regression,2022-03-25,0.14000000000000012,0.030285736160300027,2,2,10.971426383970009,-10.971426383970009,rise,rise
linear_regression,2022-03-28,-0.020000000000000018,-0.01718322428910363,0,0,0.28167757108963876,0.28167757108963876,fall,fall
linear_regression,2022-03-29,-0.04999999999999982,-0.006589183482085781,0,1,4.341081651791404,4.341081651791404,fall,flat
linear_regression,2022-03-30,-0.06000000000000005,0.021906849161296375,0,2,8.190684916129642,8.190684916129642,fall,rise
linear_regression,2022-03-31,-0.03000000000000025,0.0736310222537552,0,2,10.363102225375545,10.363102225375545,fall,rise
linear_regression,2022-04-01,0.07000000000000028,-0.025304848791709952,2,0,9.530484879171023,-9.530484879171023,rise,fall
linear_regression,2022-04-04,0.029999999999999805,0.04600527574917536,2,2,1.6005275749175554,1.6005275749175554,rise,rise
linear_regression,2022-04-05,0.1200000000000001,0.026516136541847948,2,2,9.348386345815216,-9.348386345815216,rise,rise
linear_regression,2022-04-06,0.06999999999999984,-0.034530279550723714,2,0,10.453027955072356,-10.453027955072356,rise,fall
linear_regression,2022-04-07,0.050000000000000266,-0.008108149904214098,2,1,5.810814990421437,-5.810814990421437,rise,flat
linear_regression,2022-04-08,0.06000000000000005,0.02626823151566431,2,2,3.373176848433575,-3.373176848433575,rise,rise
linear_regression,2022-04-11,0.06999999999999984,-0.009008870308411503,2,1,7.900887030841135,-7.900887030841135,rise,flat
linear_regression,2022-04-12,-0.06999999999999984,-0.014820804398819491,0,0,5.517919560118035,5.517919560118035,fall,fall
linear_regression,2022-04-13,-0.020000000000000018,-0.012792498307224773,0,0,0.7207501692775244,0.7207501692775244,fall,fall
linear_regression,2022-04-14,0.1299999999999999,0.04857208315268792,2,2,8.142791684731197,-8.142791684731197,rise,rise
linear_regression,2022-04-18,0.020000000000000018,-0.020584283835056415,2,0,4.058428383505643,-4.058428383505643,rise,fall
linear_regression,2022-04-19,0.08000000000000007,-0.0051436909579846216,2,1,8.514369095798468,-8.514369095798468,rise,flat
linear_regression,2022-04-20,-0.08000000000000007,0.0162836536151617,0,2,9.628365361516178,9.628365361516178,fall,rise
linear_regression,2022-04-21,0.04999999999999982,0.004252880579650243,2,1,4.574711942034957,-4.574711942034957,rise,flat
linear_regression,2022-04-22,0.0,0.023031791507302876,1,2,2.3031791507302874,2.3031791507302874,flat,rise
linear_regression,2022-04-25,-0.08999999999999986,-0.018580763005932,0,0,7.141923699406785,7.141923699406785,fall,fall
linear_regression,2022-04-26,-0.040000000000000036,0.009934261572233875,0,1,4.993426157223391,4.993426157223391,fall,flat
linear_regression,2022-04-27,0.04999999999999982,-0.020032741918212558,2,0,7.003274191821237,-7.003274191821237,rise,fall
linear_regression,2022-04-28,0.03000000000000025,0.03595544485898898,2,2,0.5955444858988732,0.5955444858988732,rise,rise
linear_regression,2022-04-29,0.040000000000000036,0.02750165704058984,2,2,1.2498342959410196,-1.2498342959410196,rise,rise
linear_regression,2022-05-02,0.10000000000000009,0.016839378878523163,2,2,8.316062112147693,-8.316062112147693,rise,rise
