scenario,3M,6M,1Y,2Y,5Y,10Y,30Y
464,3.9476289009094443,4.014634854313148,4.158809417633873,4.422505146533997,4.586899087288383,4.843734096700228,5.304280362614056
465,3.954911130570138,3.9990533317000656,4.13579952660935,4.341304705432532,4.527023613848824,4.785875513867516,5.2235897098979365
466,3.986839351046331,4.015823870299939,4.141091070943372,4.376075144745916,4.540386684734372,4.800504690545034,5.241704565680199
467,3.8997632317585658,3.9905920180537677,4.124358812304913,4.355370454813016,4.559840109681344,4.819428216561699,5.246896696956752
468,3.925232359868511,4.0079365070339,4.132321501790709,4.420647027361688,4.592782740494658,4.850076003777867,5.303563116320415
469,3.976174408187897,3.996060023941715,4.1672351073037355,4.40802393365197,4.53713366191165,4.737972046191221,5.187023255138584
470,3.979742401498679,3.994962935685323,4.120241290492386,4.367764245191759,4.504572070105756,4.747897372605498,5.201330638341639
471,3.933670591127803,3.997494773668459,4.1587953567357925,4.392847334524537,4.5850888037716215,4.814474480960415,5.2652526091061835
472,3.964329819481989,3.9918921240925918,4.168441034206251,4.400685795710651,4.571537133630375,4.784936674098958,5.271394448222542
473,3.915639562524706,3.9779205857845126,4.095962381682098,4.286962965882581,4.435263350120861,4.6842732123002175,5.138483687246185
474,3.942151109722845,3.9985897208804673,4.152488826359746,4.380049334485928,4.5306492139016035,4.768855321318831,5.240409276478935
475,3.910454722149138,3.957870652020395,4.124142498909777,4.364440236822458,4.543174986215356,4.754222097192891,5.205174500677756
476,3.942690632936558,3.98861413595935,4.128343899010062,4.378112351979837,4.558712528169816,4.801067879586878,5.249765614126964
477,3.9707204647112033,4.023143190876521,4.185220476564863,4.45447832536185,4.640965669627563,4.889986150699579,5.326110657680069
478,3.960688927647447,4.04342982083386,4.186611884091035,4.443823327581956,4.6166665780070435,4.857688094251435,5.3459504772866575
479,3.9614234353357594,3.9922507511605243,4.133111315024019,4.375306871351527,4.563642038679397,4.795449154437861,5.251143233973561
480,3.919628935438586,4.00244906452416,4.156993378918749,4.455188398649597,4.629872607240224,4.827566086612882,5.257265899264662
481,3.994208104778266,4.0378025036017835,4.161879652726229,4.429366587612615,4.577428156085973,4.783559230220999,5.232274327649373
482,3.9392997839585373,4.0204878669605035,4.1349686150142935,4.397708385155323,4.578254930633102,4.828109069335852,5.267107792637803
483,3.9659855631660252,4.0215815256701095,4.150248947948863,4.3888194333257955,4.571538289407556,4.80572143325117,5.249812345651436
484,3.907526949896482,3.9630067449804582,4.118063778356266,4.375108887203148,4.551372450898356,4.803968713422637,5.265686273638392
485,3.9598698952546134,4.02171891456074,4.155010438976605,4.460070755602663,4.654486033044304,4.866188870911317,5.294976963099929
486,3.9705345414312365,3.997114439764723,4.133642982789942,4.386254183553764,4.565462031845513,4.775958019162035,5.205484282957835
487,3.931695450868405,3.9591346838577106,4.146100552231844,4.418286182887232,4.616250662860177,4.839897285104575,5.28275219792493
488,3.9487548858070487,4.028914888123183,4.177439493940967,4.4453099369624685,4.594772140925053,4.778051515492832,5.2111694644453905
489,3.9246383192234626,3.9947058509241273,4.144836533811856,4.370425282176434,4.56305326040516,4.796368918468322,5.276836458380286
490,3.919748977477958,3.9586902644388875,4.1407083186463804,4.376239897861393,4.601723515742859,4.866517434819999,5.344364029775582
491,3.9273059062274984,3.9999150079950327,4.159689544435774,4.42132694752093,4.632135976131133,4.895176625848744,5.3320373291859795
492,3.964883838193913,4.0272105786271855,4.169862397730722,4.3671434274934935,4.539187687537536,4.79776801344555,5.278888299209653
493,3.929151789651521,3.99877658619632,4.148252923523337,4.370086584815594,4.515979869595858,4.761085466246745,5.202512168866338
494,3.908153132896366,3.9818309306566686,4.126839016142274,4.335877554786625,4.519139617883456,4.798675094462006,5.263167741088023
495,3.942186168054766,4.005792386496236,4.114573042742061,4.390802957522122,4.586351718654542,4.826822333737198,5.2679104640626395
496,3.870981393015697,3.958501023119835,4.105943141987003,4.348667985012211,4.485268514586224,4.707844674374982,5.189010209998338
497,3.900369306960867,3.990521936260884,4.128810405315558,4.352233957153198,4.54669810569001,4.762050984449088,5.200229206923296
498,3.9694948327444846,4.00476524337593,4.170206502488645,4.384696218185682,4.563532103131198,4.785932425270863,5.272415045653109
499,3.935289041242027,4.004151826982904,4.1232658833860985,4.3668133359644274,4.539542639905892,4.782428037541108,5.2251088891887845
500,3.9179663743076127,3.9778606501763876,4.133990777184638,4.372450893325527,4.551960014589647,4.790989039010663,5.281491332497259
501,3.9532941857925246,3.9702401580345685,4.131448886152744,4.37585165642242,4.574688704111402,4.836278221343012,5.283331334504116
502,3.9109726417984665,3.9973815225806737,4.13514802734621,4.374920964077725,4.567533980601794,4.785087604876146,5.234772301835408
503,3.959742874523766,3.999360554418112,4.151074957524505,4.381403655018784,4.548045672586738,4.7933215060101535,5.24028451162188
504,3.943017466305497,3.975408828389839,4.15029789581019,4.429621280197889,4.572152279186313,4.79583484505594,5.238272357905441
505,3.9912503649776228,4.0190554662082825,4.17226431062404,4.42663883587521,4.618836180418259,4.863446169284765,5.34332843947309
506,3.9281078648933896,4.007476579571618,4.167100258297027,4.416635550608589,4.624924521706236,4.867501214477416,5.323950463846811
507,3.952542072499733,3.973380081529276,4.147849214760507,4.406037121304733,4.570143416096508,4.812034622539095,5.2702727399663925
508,3.927406092663055,4.0052303943195495,4.169536981987739,4.382814269912207,4.559712866246976,4.78042722445882,5.205254905282251
509,3.9607138510848365,3.9921196408358997,4.138416863118192,4.399398834294805,4.563802367976494,4.823576057596976,5.275780834559222
510,3.9441242558706606,4.003496178022146,4.138360373068845,4.348597415047626,4.565026226352094,4.829573234777497,5.297747558578077
511,3.9292258222526795,4.003416614872458,4.110409113867027,4.36271112701668,4.536383209836504,4.777428273822754,5.243209640049714
512,3.9202587937120623,3.970671184878319,4.1493242600854465,4.4071541861237025,4.562253535784889,4.7812264016427175,5.261164617095924
513,3.8920629431024616,3.971612498810426,4.1150063791082285,4.370548571970046,4.559765749112883,4.807573776316304,5.261100527349026
514,3.9268557942976936,3.9503154130728375,4.09587681926644,4.347845103604886,4.4945173571716825,4.750858739587336,5.244398465954197
515,3.9319312079229536,4.016510594812205,4.191125494667827,4.396810506627201,4.625488405811289,4.897501329760421,5.362681703258234
516,3.986545576374605,4.025824548778081,4.170109585578955,4.369010635746695,4.52199817162186,4.763522164426435,5.216869823983123
517,3.927478621098269,4.002014227471877,4.1727879875430745,4.443529263763782,4.604402277252842,4.80332110967429,5.272522373083724
518,3.947530419288975,3.984929857450397,4.137892211031645,4.405530319297865,4.598803678644166,4.800582588061222,5.273434910044777
519,3.981973494407806,4.0120231958831685,4.174937561885548,4.388022262645427,4.552175839553696,4.797710509321166,5.25919406585616
520,3.9395868646499075,3.9831478774734275,4.156445717635149,4.427066444900868,4.573704549912073,4.803858201330617,5.252536037872507
521,3.931332746114843,4.003868468986944,4.130827489360264,4.4225999726885705,4.638892114473875,4.87513119637481,5.346574130756951
522,3.9218370379897722,3.985202090053277,4.156641584291301,4.379513164488471,4.580264328901685,4.8236298582105075,5.302910764453167
523,3.9163463235506595,4.002781083234974,4.154797075158876,4.362937014504462,4.540522702172381,4.7780807858338825,5.239610214772593
524,3.9527291176030968,4.014089256097434,4.1460171256085285,4.378472292545832,4.549569951454357,4.800627766319765,5.225810776614662
525,3.9561144770807104,4.034562255511806,4.166943287472137,4.453424236037409,4.618338683537885,4.875979144401853,5.345876061600508
526,3.965661791420841,4.001102465967404,4.1183770732311435,4.342977576378473,4.493438803089436,4.710062417450528,5.16620409534599
527,3.93576864254583,4.004775802205277,4.157484303968249,4.386230672522442,4.596219899794681,4.783829082562516,5.234028196624965
528,3.9412300028210057,3.9649510953231895,4.105048402915333,4.341694661041955,4.521321943713183,4.775881965319579,5.1877976604007
529,3.9468363523870464,4.0039343151700475,4.144991854599065,4.43853264760991,4.6055751081227605,4.834512490341536,5.268778769713579
530,3.944714556450045,3.9966050261776997,4.151718745454132,4.418995565852058,4.597782669309594,4.838224286824568,5.298536598059226
531,3.926796819383884,3.997885768429833,4.125597247093771,4.369625511173732,4.555870182766629,4.786743075492421,5.245497467740325
532,3.9476730226810264,3.9810510281479665,4.141235027797018,4.3678489355325745,4.552974103038329,4.782529438278556,5.25268894162163
533,3.9260911159850704,3.9833423679703692,4.139783357863749,4.379698389851005,4.558776815781714,4.821086780293007,5.287216349428705
534,3.889324972111991,3.9581076188148563,4.09368351783523,4.337878575038737,4.546627277542426,4.789589313144472,5.266456736851574
535,3.9410824761028866,4.006338425467694,4.161444849086341,4.4150851607068935,4.6406216676288565,4.822626961146378,5.253642064287406
536,4.000606890477172,4.025683022909074,4.167532118730433,4.426197312598509,4.575580161663821,4.804667539363589,5.262662080217874
537,3.9337812431410346,3.99943679874132,4.126215888659475,4.397091786380047,4.5796208321018925,4.813934583765373,5.2738483330851835
538,3.9790596133100022,4.030678586180004,4.18373169069876,4.440459788464692,4.641374837786477,4.866102160506594,5.341823305558662
539,3.9373286677435786,4.008994886134417,4.12390816933892,4.349928881634687,4.522202497976158,4.765020727989506,5.239961334827353
540,3.9208278932680267,3.9654779749319666,4.118076182520903,4.389072948009509,4.540521597960749,4.797383195845021,5.236146937175347
541,3.953305022133307,4.020545131342762,4.178243935558541,4.427952535914586,4.553139918794248,4.750441925998673,5.228477470452895
542,3.920486151718822,3.9628253038038785,4.116105119467569,4.386793029559901,4.567806321859184,4.802139227008815,5.28561830384184
543,3.947728777247177,3.9965552285132615,4.166510525659651,4.467670583392643,4.642792038691956,4.859238108277895,5.3007307363759155
544,3.9420523312767743,4.042257903282348,4.166172762558301,4.399524431765866,4.601886185295521,4.8440298893076985,5.280924479126611
545,3.9472256227430993,4.002695279217711,4.137433715819074,4.3828812023366766,4.5803725792816685,4.809338876067562,5.268390889248001
546,3.9469528733388066,4.013569308451648,4.18325642333629,4.398045055297009,4.602347066741457,4.826638350223974,5.296481817765665
547,3.9533256754106336,3.994008044126369,4.152319864698961,4.40522305183145,4.5757131783835225,4.798163841894946,5.2585935053280615
548,4.0069212966179,4.035988445198152,4.183299687038744,4.401092637779859,4.606477045085364,4.8578431141815175,5.304064845410017
549,3.9386527612823423,4.003337544763252,4.138420329239147,4.373255667520742,4.55615532652154,4.7843345206278,5.220408019412006
550,3.912266035303343,3.938043733609963,4.130165196038761,4.380579056200792,4.501806523450134,4.708390775874694,5.172271702355604
551,3.9332499103774627,4.007036690259991,4.136437939880014,4.41479001495445,4.549750126595457,4.769389019937225,5.211086256888327
552,3.970780613235798,4.009237492906984,4.130504087793703,4.399447209974719,4.5793386498630735,4.788114773700337,5.25953397210172
553,3.973094380419017,4.039523862861528,4.212773805345501,4.44606343373052,4.631733336271407,4.861464672259026,5.328664656008355
554,3.954014039615125,4.009930492651076,4.152055526463035,4.453121910705869,4.627064118086963,4.835813825732792,5.281507344790802
555,3.937980637018403,4.001857605676118,4.191119692371595,4.429506171266801,4.614864234758647,4.8600945765074846,5.317571898382961
556,3.9530075884054066,4.023564803435879,4.151810931532812,4.4154717127784116,4.565260872388134,4.801257523889101,5.232662865051336
557,4.004140703436401,4.032453110726919,4.1942438358456045,4.458286779257447,4.670107577825305,4.918640378892793,5.32521825611056
558,3.954060700443967,4.001249023213094,4.10245932843342,4.369303304569953,4.570435524009671,4.786252954656632,5.258716318687876
559,3.984731296638596,3.990354287019283,4.192632395856482,4.467643740493359,4.647524254946442,4.865097513946263,5.294142596170017
560,3.9913399461677708,4.04599439916963,4.19882368398904,4.455128597742444,4.638102896555862,4.84306917781604,5.274628766281134
561,3.9328142150887833,3.9904608016414214,4.162928115613155,4.391221363655781,4.570966088835116,4.77923262472479,5.232804359530918
562,3.9831194991075054,4.01864267131011,4.183054410687036,4.46180241118374,4.647718896455921,4.842795053657279,5.290710240179315
563,3.9611840522201485,3.9934774891308042,4.152600537759089,4.357310544272016,4.543247067679493,4.793898685404351,5.255852502125915
564,3.966996812356281,4.016946998609873,4.188590557258406,4.402027141903801,4.561376972185741,4.822008359893028,5.265890271027691
565,3.9176730606024246,4.011831660690713,4.174690971312653,4.398482757812443,4.568370855529089,4.793537489843397,5.266571619788902
566,3.9960007740714514,4.0330682598257415,4.189657764187114,4.435330924699207,4.660403779226548,4.88872544068554,5.331977163919511
567,3.948487000251511,4.010637014033161,4.131083346006626,4.389851976273531,4.5523865446081695,4.786604813617248,5.218815140047462
568,3.9861909200854115,4.031535812390111,4.18514275081097,4.450199381311531,4.609016173707654,4.819253745475671,5.295808131818691
569,3.955336226882138,4.010556101715617,4.153012247663114,4.380718116589726,4.544178118308426,4.786822166116102,5.25497725395229
570,3.9753248033649977,4.004561633004636,4.180105580495688,4.454237831298343,4.630598821641012,4.862211410804848,5.290511346669079
571,3.9651573471384176,4.009038191753475,4.1462539182868,4.404766299026563,4.5708521194359415,4.772723724175741,5.232475061201667
572,3.9452590412581747,3.99777705157608,4.1671468176645075,4.416752753426128,4.60452066472328,4.785968286825199,5.257803045740567
573,3.936146801104349,3.986706044066389,4.143481033553418,4.345459964199515,4.520409073513495,4.744365513834852,5.186396453142333
574,3.964571141770091,3.991929738794654,4.1430326357447145,4.346134144002039,4.550711039294951,4.803190786346262,5.272169759340586
575,3.940611496263915,4.0278544706017625,4.1463433369055585,4.402195894635876,4.574889161071071,4.825488719461949,5.269279661330099
576,3.9729407053750334,4.032488668497278,4.161746072294006,4.43084948153097,4.599826486290426,4.839166802367865,5.298145559864584
577,3.9298559240881605,3.9678106717768995,4.135960199075212,4.3929949132077,4.53754323106068,4.770641570108404,5.248111006899754
578,3.9381939006089413,4.016911845043238,4.142479189848363,4.395891337842155,4.579527608481478,4.818456488208732,5.258317935046663
579,3.958664836285539,4.005173927180951,4.15964006607422,4.410608774341739,4.578970212505865,4.796647681158978,5.2623757238564695
580,3.945474543778682,3.9966384084385784,4.162571611099544,4.397956302845945,4.580605780879347,4.8270622433874815,5.300059673795442
581,3.9263968842223127,3.970905697387395,4.127962747737134,4.386028449670392,4.558302852011917,4.807067780766317,5.251738109083906
582,3.919227039581155,3.988285056667159,4.150415185488987,4.417110018593301,4.602804960396152,4.792136929512454,5.239571650160296
583,3.932945259833943,4.010530193989238,4.174369170025316,4.465882872438731,4.653584316470555,4.835995528277914,5.270753913395946
584,3.923897505497447,3.998913671641531,4.1417417057058925,4.3790712413601325,4.5202721750013035,4.770121448998048,5.223948005610962
585,3.966649184372679,4.026780830504046,4.131791184276089,4.369877248127311,4.5695632639290595,4.834087261390522,5.30859366717077
586,3.9610289894494346,4.017307091412261,4.175678836808364,4.423962833194998,4.632630380772758,4.885942710690235,5.347732773445364
587,3.9084857641451936,3.990171648328025,4.15022691059666,4.371412300171159,4.614536420695457,4.859212529580835,5.302285113060074
588,3.9518500271739576,3.996618170751103,4.127292405857468,4.390852339045783,4.556902345139597,4.808709897799586,5.27081024919228
589,3.9199745842695197,3.964661410281644,4.116131225473877,4.356412724582802,4.525712288280533,4.776387511033663,5.206325200422214
590,3.9220472202113696,3.9941969669157293,4.142953505346225,4.37571592403154,4.543077289106368,4.797590062310272,5.2551866966390115
591,3.9552720751562247,4.015472938202278,4.135535709873629,4.359235505597853,4.5402947632426365,4.75252126930215,5.20549037230913
592,3.981774834200976,3.990743600329626,4.1618510819748415,4.416171849213139,4.549277571999116,4.768787098527619,5.2577872118964715
593,3.9479879998325864,4.036535712209942,4.161816296877223,4.374371515465579,4.504421822722144,4.718591808148648,5.187542066354153
594,3.925743050158858,3.972121550083651,4.115300599028958,4.347602722419731,4.531167689219223,4.742163889378771,5.188952580150858
595,3.9227405742439045,3.974137545720911,4.10453806487981,4.38655493969369,4.536938039027816,4.757384188480491,5.206489582807511
596,3.955781065223242,3.994734680198729,4.168000436088109,4.405209173404673,4.5740708368337675,4.774402840510913,5.221072571680421
597,3.9495224449752206,3.994462013789389,4.159110840314248,4.42304499829859,4.564201578566027,4.802422462592915,5.22960481641922
598,3.9552645220272677,3.971641474011391,4.129158759391308,4.41834118346156,4.597362908078641,4.835234237780015,5.316230919948392
599,3.929816070003611,3.9943466790146185,4.178022763956887,4.387973208889209,4.554424384468685,4.7661564507766885,5.246238977287004
600,3.907993587822132,4.014898292849875,4.135514119342697,4.415868792049313,4.616287812159733,4.855824066990192,5.306754455569964
601,3.980869626387166,4.045326500089457,4.210650878146965,4.436745920401028,4.590635148390817,4.80500693373452,5.290378911430478
602,3.9215231739295255,3.967226646519083,4.1240071707899535,4.358168722022093,4.531704438365308,4.7747778667530625,5.233875641462923
603,3.946676120045501,3.986985023718457,4.130622410295726,4.3710126097912365,4.56313511240807,4.801465198662315,5.31116107511392
604,3.883466453103068,3.93177406736445,4.089831845491993,4.348802426270505,4.56310394808623,4.794899928719703,5.271011979850538
605,3.9514689070092337,4.0031681805712225,4.160091694927037,4.370386397961701,4.5943487732383,4.84405115659141,5.306947682230662
606,3.9469174330441454,3.988654719267563,4.136345831759733,4.378047235795968,4.5349051754995156,4.78163404602984,5.240055417722678
607,3.9731398100207302,4.018956372312749,4.179353926890132,4.4319447898871225,4.607733538207586,4.845752201975459,5.292739221065446
608,3.9244700215757025,4.00663067896247,4.127665355478382,4.34574530354544,4.524523456415975,4.739987008276399,5.183975126973679
609,3.971599936879068,4.002589704034351,4.161900229953151,4.414040666131973,4.621609487015243,4.896738470180309,5.357461593529148
610,3.9575850852618473,3.9828990864884593,4.145051299296584,4.380794294650134,4.542985716629362,4.7646161496037465,5.202720839247613
611,3.965991726087472,4.042509952488712,4.200205098505418,4.4342790808139565,4.617009678769948,4.834599483192485,5.315011155358453
612,3.9238081408892547,4.01828835831797,4.1796677613417,4.3953937266797345,4.588618637825579,4.823188290604327,5.2431631818155
613,3.9192440098096126,3.9703130493661387,4.128464501215508,4.395727315338094,4.587123451885282,4.84000566751707,5.285838724121782
614,3.9919151750535757,4.038971431920064,4.18309051970476,4.441075372720671,4.6177298178689705,4.866496325302054,5.327082868521565
615,3.9203932605702527,3.997211848715994,4.1329434879165925,4.3465036494190326,4.503318957780495,4.728324591175856,5.184042429944232
616,3.9654220181653423,4.027387884816877,4.145404474424552,4.3497175303194,4.557373354274301,4.827089712428563,5.268558981764438
617,3.944087893637392,3.996705986354634,4.1413729665903425,4.399699427972819,4.557832188884193,4.8036464928005325,5.262600157902981
618,3.950872955654501,3.979316882439503,4.0880762571877955,4.322128776977791,4.449964646841428,4.674279448735774,5.116590863237724
619,3.9604471255531135,3.97740666837519,4.095983111005919,4.365532776895089,4.531228539620616,4.747974915794737,5.233780290079476
620,3.916594282139263,3.9791400953749654,4.127797063773736,4.36436523621874,4.532805004563667,4.7663998052309475,5.212680431003107
621,3.945338488865722,4.0042631798183255,4.162988103763289,4.441923780786998,4.646391322294363,4.910372652842956,5.349930119624857
622,3.9617980581675485,4.028158810773092,4.176747463370786,4.448756324522118,4.648519202651516,4.920427993765711,5.35237205542679
623,3.987690140654811,4.01510885903701,4.183038357198929,4.410625271896132,4.613933374465922,4.851086773928973,5.29036686315494
624,3.9658814584135462,3.9781908264689836,4.129515870297544,4.405151679784039,4.566872215261661,4.7881530441414695,5.22589211130488
625,3.9211586349859986,3.9714363658458702,4.147978258237218,4.3906940681803786,4.600423900719904,4.820232046334361,5.246575366718695
626,3.991305116346044,4.036044243687312,4.212558527726558,4.4607417184038685,4.674953396304656,4.897255313375546,5.313563694152788
627,3.9702660767452516,4.00604533282266,4.150991665316743,4.38218676368349,4.537870786966825,4.793829997189079,5.227506239317203
628,3.956127576972457,4.00114866467623,4.097405162201562,4.331259947576458,4.500650714961246,4.746679971293193,5.197918817228213
629,3.9489161854923043,3.9969837920269096,4.139516174846922,4.416766073905934,4.576430202546669,4.80081517104256,5.2319390868413524
630,3.9623134493557304,3.991277330097042,4.118331610496427,4.344053756457495,4.485561409293351,4.751135404964019,5.200184997733196
631,3.9559250961546377,3.998236661259258,4.1107200275368365,4.344201992867366,4.516818005012408,4.738733006642269,5.202952227409452
632,3.9490272758618397,4.014342551268636,4.139600990289462,4.3746661920722785,4.530082095352178,4.788500689931791,5.276432851731216
633,3.952168849326631,4.008783610565107,4.12799827900136,4.422633052401104,4.609543147055349,4.854929668607491,5.306759778271932
634,3.9431046217137236,4.02132114757097,4.184276433547823,4.429918365375352,4.62615818164111,4.861092887362329,5.356655844016482
635,3.9930435475120705,4.02987644570855,4.152590234534171,4.451871021487723,4.633688102728247,4.8599577771843485,5.297266935926826
636,3.9351649786652096,4.0191742019012,4.169828735080875,4.4206799076057335,4.602864487685957,4.846737635155071,5.318485084657332
637,3.936101031863978,4.031645085595747,4.188422720096902,4.41447878814859,4.604904349647448,4.86308261976207,5.335065736430035
638,3.9323269845533746,3.9947883625927783,4.157986862638151,4.3701020889465445,4.562895773631004,4.7974512118382595,5.25498047165586
639,3.9963221612240942,4.02470860631178,4.132619987921189,4.369334679457984,4.563881842940901,4.798085072344022,5.280196548999868
640,3.959799835599032,4.004069294664803,4.150622467197083,4.36024552355461,4.535785459706432,4.764208586815786,5.2138108496647675
641,3.9515450359925803,4.009036622646241,4.141286137737711,4.378203055085278,4.567096225788021,4.782891429526109,5.259020000912198
642,3.9234519970114263,4.0232300170095785,4.174364221564814,4.420246592770214,4.601011344189193,4.853117231593772,5.3090753678180285
643,3.9775816685856897,4.005085490351936,4.138177116189335,4.4209039458629,4.561180719018629,4.789618185964648,5.20925507908915
644,3.987194098572257,3.9945937684936363,4.1478134841111345,4.379026882140418,4.51456024393832,4.749091453068536,5.204729300051598
645,3.9444686351504505,3.9972318554981343,4.148600449607122,4.427549908798926,4.602874564805985,4.836434925370611,5.311381356199839
646,3.9199405618382452,3.9963149022118163,4.110403128983425,4.352086760279436,4.536985010676961,4.776815878173287,5.218803055861355
647,3.9727181036900117,4.003469424002551,4.136537840169585,4.388596817410008,4.56638726447646,4.823601088345357,5.265474994392988
648,3.9087191099628757,3.993638946613332,4.130967228839664,4.322167583868341,4.506498716048666,4.752627188497575,5.214970848636011
649,3.9309427973569426,3.9920212702289226,4.172956785508037,4.440347373364059,4.595918488618523,4.843005168553818,5.29631057830696
650,3.9724336840814005,3.981379502069004,4.12882451557547,4.432953486216686,4.6073665474717425,4.856127250508147,5.298005112013131
651,3.950881775951895,3.9731080466334268,4.159867660348517,4.3803109710921735,4.535176818068215,4.743462727908729,5.21030071509066
652,3.9068334729275365,3.980765623860606,4.141701592038309,4.378765843680904,4.557554566967484,4.791175405160443,5.235631203235202
653,3.8995345675588906,3.964337474613004,4.150611869189635,4.414635844948217,4.572303815280718,4.770509740444339,5.213002840222457
654,3.9273475911266136,3.991471527613745,4.125063140077611,4.3494364099401475,4.47460960472466,4.742978847694295,5.203552212927522
655,3.931718118461549,3.9855684591976153,4.16441729370111,4.396923314378662,4.585266977305935,4.830559821677244,5.287153302095045
656,3.975399444084687,3.989110326654453,4.116608682543185,4.348518692947371,4.556296933323657,4.79589640503451,5.248963109700565
657,3.956230838880934,4.01280373777378,4.157949842551947,4.369982019416096,4.56064158870366,4.786777899754846,5.255348062116667
658,3.926496992734145,3.9682030684244,4.106843551299889,4.331837893131726,4.490077569622781,4.725325434540456,5.193583234464667
659,3.9272099668747815,3.9670921011152744,4.159127369338475,4.417700884120289,4.618800791144523,4.864741791902269,5.302465987657021
660,4.014836965841238,4.000466347199821,4.150942660320928,4.387533781664007,4.605895263521726,4.853548235628527,5.267785784528992
661,3.9578206013301656,4.003138436806522,4.180225922094765,4.4344784894319575,4.60108426292815,4.839442650251666,5.318657075752394
662,3.9448109949198433,4.0029268128985205,4.122548659361804,4.394896358632717,4.550854050093215,4.781192719704182,5.186411781396523
663,3.925184217919727,3.994384961306149,4.149171594159557,4.4311191399752685,4.602970956412683,4.766387751405618,5.1938315707106675
664,3.934835047221654,4.00024918798174,4.145312006892247,4.400376150980869,4.58865818599367,4.846467261828867,5.289412261533454
665,3.929190982541917,4.001162103433515,4.158912123563506,4.403137234374556,4.566494072738948,4.782771948752018,5.248085928147065
666,3.9609132598903782,4.030288718169624,4.143493549909305,4.409980986331957,4.5753918735722,4.80535901347802,5.244358551611366
667,3.9941878565009636,4.01456027502609,4.15878884432486,4.349209130082002,4.533794271446274,4.762166554893143,5.26351349936131
668,3.9863244522062624,4.0424728325789925,4.204890740626499,4.443571444172965,4.620084362893,4.803800125524641,5.257086940959337
669,3.9334395630914702,3.962248672561202,4.1233767132672865,4.398607235172788,4.55442916066827,4.788627596342452,5.246907685579507
670,3.9570871993374523,4.016199793862795,4.153192523720477,4.425596801411983,4.607727546444083,4.838845574547637,5.251639176078128
671,3.9474427009410205,3.9820048673816872,4.120040146589652,4.351214914214626,4.5303976510094035,4.7605829376912565,5.214223695179738
672,3.9181876889802343,4.007921900779643,4.130183697842548,4.385802452535861,4.567362446475657,4.810193540592477,5.2833022004069266
673,3.9425527740264514,3.987858741394239,4.127364272913648,4.352650645714536,4.542342043682305,4.784745666291321,5.23260901868932
674,3.9339303445247995,3.9646936449630563,4.144632657818721,4.41636881857864,4.591833502030262,4.830089861708069,5.292880073802338
675,3.909563064250212,3.9740600380980116,4.134486453831696,4.417992231248026,4.5857637944060565,4.785005585520232,5.217989694423391
676,3.9259481045277758,3.9905494165801625,4.139867974441081,4.375093389213897,4.53136032437717,4.751617768861212,5.195893009992097
677,3.9646092783914244,4.004616680101769,4.150505029016663,4.345318901076552,4.498948318704354,4.69130039800602,5.124061088456657
678,3.9517140682072913,4.006195124485689,4.150610953402777,4.398866448248916,4.575243599314762,4.80174330013752,5.255285168082275
679,3.9661992579011818,3.9871267719903,4.13864811289724,4.404239103330488,4.559993705845255,4.756464589114295,5.195669546433461
680,3.91827648259832,3.98917066376488,4.14317106159413,4.433574294258857,4.617858854349633,4.871379719515909,5.34455560390952
681,3.8967865358155884,3.9578858300076822,4.126835352713763,4.356968523039212,4.533871839034687,4.814436046097856,5.306841727879474
682,3.978109454950904,4.0438845535661585,4.147373763535917,4.343425171811214,4.529297955977865,4.762497110850963,5.195293517198992
683,3.9361836426333556,3.9809341932335816,4.130119072053109,4.406770252490738,4.586806964259065,4.824130431821276,5.261710871096753
684,3.9488084269266306,4.023002669332756,4.131006554420587,4.359861922933318,4.522700121020001,4.751064444557506,5.191976659836219
685,3.9285845705576157,3.940667340452907,4.076915659440896,4.357394871830367,4.5203518662413185,4.719153631719216,5.156646473116839
686,3.9639096609667783,4.0124187002461795,4.150434617495755,4.402071823405732,4.603402343459269,4.847844156141101,5.30407651683279
687,3.9414233866868074,3.969612570276736,4.118857544253233,4.408503635813995,4.564919248248832,4.804613856797618,5.273254492542762
688,3.9411685756782253,3.99592485661791,4.152779564039011,4.40771834466317,4.558776965939852,4.819530216773866,5.253167986425903
689,3.9554368828404156,3.989905281010872,4.098142268591304,4.33109401098759,4.505394768000183,4.722455362362978,5.176927556651906
690,3.9360233190714387,3.9804418151483576,4.154289418995155,4.411423324755491,4.5870314995992105,4.850107357871151,5.2766584481777326
691,3.9704475282615705,4.045693908403004,4.185903371657416,4.471431719984743,4.630716719982082,4.861191367276165,5.259536100899717
692,3.9314860404905265,4.0166153811299425,4.138717436822192,4.41032492230935,4.595188871879279,4.865684381984325,5.317844157102374
693,3.9402404262724695,4.003486058980059,4.1422613024869275,4.369444014203643,4.55814131151503,4.8199196053250075,5.279095582285384
694,3.891812808760721,3.963422685053832,4.11491546275569,4.4136585259391214,4.576562434070956,4.816233096433838,5.286446668592643
695,3.9303431084713325,3.9922538979317927,4.1746258239132255,4.433538949917384,4.595152402438557,4.81869010031785,5.266495116328582
696,3.936731818251252,4.029449214654949,4.1756721461988535,4.403960158696912,4.562391069130606,4.77812103679262,5.25432357680175
697,3.970512846128455,4.012229838775265,4.188190949065235,4.461013217893708,4.639864334287894,4.8414130960827615,5.291149470884244
698,3.974028140951011,4.017680922022376,4.169494992468475,4.428438608940474,4.614458589193597,4.853457859116445,5.292611072246938
